"targetID","Indication"
"T67162","Unspecific substance use disorder [ICD-11: 6C4Z] Terminated"
"T67162","Mental/behavioural/neurodevelopmental disorder [ICD-11: 6E20-6E8Z] Investigative"
"T67162","Thrombocytopenia [ICD-11: 3B64] Investigative"
"T67207","Leukaemia [ICD-11: 2A60-2B33] Phase 2"
"T67233","Hyper-lipoproteinaemia [ICD-11: 5C80] Phase 3"
"T67272","Psoriasis [ICD-11: EA90] Phase 2"
"T67282","Nail/perionychium infection [ICD-11: EE12] Approved"
"T67282","Urinary tract infection [ICD-11: GC08] Phase 2"
"T67282","Fungal infection [ICD-11: 1F29-1F2F] Phase 1"
"T67310","General pain disorder [ICD-11: 8E43] Phase 2"
"T67310","Cerebral ischaemia [ICD-11: 8B1Z] Terminated"
"T67363","Rheumatoid arthritis [ICD-11: FA20] Phase 3"
"T67363","Chronic arterial occlusive disease [ICD-11: BD4Z] Phase 2"
"T67363","Prostate cancer [ICD-11: 2C82] Phase 2"
"T67363","Renal cell carcinoma [ICD-11: 2C90] Phase 2"
"T67363","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 2"
"T67363","Retinopathy [ICD-11: 9B71] Phase 1/2"
"T67363","Melanoma [ICD-11: 2C30] Phase 1"
"T67363","Low bone mass disorder [ICD-11: FB83] Discontinued in Phase 1"
"T67363","Herpes simplex infection [ICD-11: 1F00] Terminated"
"T67364","Haemorrhoids [ICD-11: DB60] Phase 3"
"T67416","Muscular dystrophy [ICD-11: 8C70] Phase 2"
"T67619","Brain cancer [ICD-11: 2A00] Phase 3"
"T67619","Breast cancer [ICD-11: 2C60-2C6Y] Phase 3"
"T67619","Central nervous system disease [ICD-11: 8A04-8D87] Phase 3"
"T67619","Colorectal cancer [ICD-11: 2B91] Phase 3"
"T67619","Diffuse large B-cell lymphoma [ICD-11: 2A81] Phase 3"
"T67619","Malignant haematopoietic neoplasm [ICD-11: 2B33] Phase 3"
"T67619","Prostate cancer [ICD-11: 2C82] Phase 3"
"T67619","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 3"
"T67619","Stomach cancer [ICD-11: 2B72] Phase 3"
"T67619","Acute myeloid leukaemia [ICD-11: 2A60] Phase 2"
"T67619","Cardiovascular disease [ICD-11: BA00-BE2Z] Phase 2"
"T67619","Injury [ICD-11: NA00-ND5Z] Phase 2"
"T67619","Leukaemia [ICD-11: 2A60-2B33] Phase 2"
"T67619","Lymphoma [ICD-11: 2A80-2A86] Phase 2"
"T67619","Multiple myeloma [ICD-11: 2A83] Phase 2"
"T67619","Ovarian cancer [ICD-11: 2C73] Phase 2"
"T67619","Overgrowth syndrome [ICD-11: LD2C] Phase 2"
"T67619","Pancreatic cancer [ICD-11: 2C10] Phase 2"
"T67619","Parkinsonism [ICD-11: 8A00] Phase 2"
"T67619","Renal cell carcinoma [ICD-11: 2C90] Phase 2"
"T67619","Arterial occlusive disease [ICD-11: BD40] Terminated"
"T67658","Type 2 diabetes mellitus [ICD-11: 5A11] Phase 1"
"T67684","Asthma [ICD-11: CA23] Approved"
"T67684","Chronic obstructive pulmonary disease [ICD-11: CA22] Approved"
"T67684","Functional bladder disorder [ICD-11: GC50] Approved"
"T67684","Glaucoma [ICD-11: 9C61] Approved"
"T67684","Nausea/vomiting [ICD-11: MD90] Approved"
"T67684","Peptic ulcer [ICD-11: DA61] Approved"
"T67684","Respiratory system disease [ICD-11: CB40-CB7Z] Approved"
"T67684","Sebaceous gland disorder [ICD-11: ED91] Approved"
"T67684","Sjogren syndrome [ICD-11: 4A43] Approved"
"T67684","Tonus and reflex abnormality [ICD-11: MB47] Approved"
"T67684","Abnormal micturition [ICD-11: MF50] Discontinued in Phase 3"
"T67684","Alzheimer disease [ICD-11: 8A20] Terminated"
"T67710","Low bone mass disorder [ICD-11: FB83] Approved"
"T67710","Hypo-parathyroidism [ICD-11: 5A50] Phase 1"
"T67801","Diabetic foot ulcer [ICD-11: BD54] Phase 3"
"T67801","Bacterial infection [ICD-11: 1A00-1C4Z] Phase 1/2"
"T67801","Candidosis [ICD-11: 1F23] Phase 1/2"
"T67801","Gonococcal infection [ICD-11: 1A70-1A7Z] Phase 1/2"
"T67801","Colorectal cancer [ICD-11: 2B91] Terminated"
"T67801","Lung cancer [ICD-11: 2C25] Terminated"
"T67801","Malignant haematopoietic neoplasm [ICD-11: 2B33] Terminated"
"T67805","Myelodysplastic syndrome [ICD-11: 2A37] Phase 2"
"T67805","B-cell lymphoma [ICD-11: 2A86] Phase 1/2"
"T67805","Acute myeloid leukaemia [ICD-11: 2A60] Phase 1"
"T67805","Diabetes mellitus [ICD-11: 5A10] Phase 1"
"T67805","Malignant haematopoietic neoplasm [ICD-11: 2B33] Phase 1"
"T67805","Mature T-cell lymphoma [ICD-11: 2A90] Phase 1"
"T67805","Ovarian cancer [ICD-11: 2C73] Phase 1"
"T67805","Pancreatic cancer [ICD-11: 2C10] Phase 1"
"T67805","Renal cell carcinoma [ICD-11: 2C90] Phase 1"
"T67805","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"T67805","Melanoma [ICD-11: 2C30] Investigative"
"T67849","Diffuse large B-cell lymphoma [ICD-11: 2A81] Approved"
"T67849","Follicular lymphoma [ICD-11: 2A80] Approved"
"T67849","Malignant haematopoietic neoplasm [ICD-11: 2B33] Approved"
"T67849","Mature B-cell leukaemia [ICD-11: 2A82] Approved"
"T67849","Mature B-cell lymphoma [ICD-11: 2A85] Approved"
"T67849","Rheumatoid arthritis [ICD-11: FA20] Approved"
"T67849","Breast cancer [ICD-11: 2C60-2C6Y] Phase 3"
"T67849","Mycosis fungoides [ICD-11: 2B01] Phase 2"
"T67849","Sjogren syndrome [ICD-11: 4A43] Phase 2"
"T67849","Colorectal cancer [ICD-11: 2B91] Phase 1/2"
"T67849","Lymphoma [ICD-11: 2A80-2A86] Phase 1/2"
"T67849","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1/2"
"T67849","B-cell lymphoma [ICD-11: 2A86] Phase 1"
"T67894","Human immunodeficiency virus disease [ICD-11: 1C60-1C62] Phase 3"
"T67894","Brain cancer [ICD-11: 2A00] Phase 2"
"T67894","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 2"
"T67894","Digestive organ benign neoplasm [ICD-11: 2E92] Discontinued in Phase 3"
"T67894","Sexually transmitted infection [ICD-11: 1A9Y-1A9Z] Discontinued in Phase 3"
"T67894","Diabetes mellitus [ICD-11: 5A10] Investigative"
"T67894","Keratosis pilaris [ICD-11: ED56] Investigative"
"T67908","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1/2"
"T67942","Chronic obstructive pulmonary disease [ICD-11: CA22] Preclinical"
"T67952","Acute diabete complication [ICD-11: 5A2Y] Approved"
"T67952","Angina pectoris [ICD-11: BA40] Approved"
"T67952","Cardiac arrhythmia [ICD-11: BC9Z] Approved"
"T67952","Essential hypertension [ICD-11: BA00] Approved"
"T67952","Hypertension [ICD-11: BA00-BA04] Approved"
"T67952","Lambert-Eaton syndrome [ICD-11: 8C62] Approved"
"T67952","Multiple sclerosis [ICD-11: 8A40] Approved"
"T67952","Supraventricular tachyarrhythmia [ICD-11: BC81] Approved"
"T67952","Ventricular tachyarrhythmia [ICD-11: BC71] Approved"
"T67952","Rheumatoid arthritis [ICD-11: FA20] Phase 3"
"T67952","Atopic eczema [ICD-11: EA80] Phase 2"
"T67952","Genetic cardiac arrhythmia [ICD-11: BC65] Phase 2"
"T67952","Glaucoma [ICD-11: 9C61] Phase 2"
"T67952","Abnormal micturition [ICD-11: MF50] Phase 1"
"T67952","Obstructive sleep apnoea [ICD-11: 7A41] Phase 1"
"T67952","Chronic obstructive pulmonary disease [ICD-11: CA22] Discontinued in Preregistration"
"T67952","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Discontinued in Phase 3"
"T67952","Unspecific body region injury [ICD-11: ND56] Discontinued in Phase 3"
"T67952","Functional bladder disorder [ICD-11: GC50] Discontinued in Phase 2"
"T67952","Asthma [ICD-11: CA23] Discontinued in Phase 1"
"T67952","Alopecia [ICD-11: ED70] Terminated"
"T67952","Arterial occlusive disease [ICD-11: BD40] Terminated"
"T67952","Cerebral ischaemia [ICD-11: 8B1Z] Terminated"
"T67952","Depression [ICD-11: 6A70-6A7Z] Terminated"
"T67977","Human immunodeficiency virus disease [ICD-11: 1C60-1C62] Approved"
"T68001","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"T68039","Psoriasis [ICD-11: EA90] Phase 1"
"T68039","Melanoma [ICD-11: 2C30] Discontinued in Phase 1"
"T68039","Cerebrovascular disease [ICD-11: 8B22-8B2Z] Terminated"
"T68039","Deep vein thrombosis [ICD-11: BD71] Terminated"
"T68039","Graft-versus-host disease [ICD-11: 4B24] Terminated"
"T68039","Neurodegenerative disorder [ICD-11: 8A20-8A23] Terminated"
"T68039","Postoperative inflammation [ICD-11: 1A00-CA43] Terminated"
"T68039","Rheumatoid arthritis [ICD-11: FA20] Terminated"
"T68066","Asthma [ICD-11: CA23] Approved"
"T68066","Atopic eczema [ICD-11: EA80] Approved"
"T68066","Contact dermatitis [ICD-11: EK00-EK0Z] Approved"
"T68066","Eyelid inflammatory disorder [ICD-11: 9A02] Approved"
"T68066","Inflammatory arthropathy [ICD-11: FA2Z] Approved"
"T68066","Postoperative inflammation [ICD-11: 1A00-CA43] Approved"
"T68066","Skin disease [ICD-11: EA00-EM0Z] Approved"
"T68066","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Approved"
"T68066","Vasomotor/allergic rhinitis [ICD-11: CA08] Approved"
"T68066","Psoriasis [ICD-11: EA90] Phase 3"
"T68066","Indeterminate colitis [ICD-11: DD72] Discontinued in Phase 2"
"T68163","Musculoskeletal system/connective tissue disease [ICD-11: FC0Z] Phase 2"
"T68163","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"T68230","Clostridium difficile enterocolitis [ICD-11: 1A04] Phase 3"
"T68230","Malaria [ICD-11: 1F40-1F45] Phase 3"
"T68251","Brain cancer [ICD-11: 2A00] Approved"
"T68251","Lung cancer [ICD-11: 2C25] Approved"
"T68251","Hepatic fibrosis/cirrhosis [ICD-11: DB93] Phase 3"
"T68251","Pancreatic cancer [ICD-11: 2C10] Phase 3"
"T68251","Acne vulgaris [ICD-11: ED80] Phase 1"
"T68251","Renal cell carcinoma [ICD-11: 2C90] Phase 1"
"T68251","Kaposi sarcoma [ICD-11: 2B57] Discontinued in Phase 3"
"T68251","Osteoarthritis [ICD-11: FA00-FA05] Discontinued in Phase 3"
"T68251","Ovarian cancer [ICD-11: 2C73] Discontinued in Phase 3"
"T68251","Prostate cancer [ICD-11: 2C82] Discontinued in Phase 3"
"T68251","Corneal disease [ICD-11: 9A76-9A78] Discontinued in Phase 2"
"T68251","Hepatitis virus infection [ICD-11: 1E50-1E51] Discontinued in Phase 2"
"T68251","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Discontinued in Phase 2"
"T68251","Multiple sclerosis [ICD-11: 8A40] Terminated"
"T68290","Autoimmune disease [ICD-11: 4A40-4A45] Phase 2"
"T68290","Coeliac disease [ICD-11: DA95] Phase 2"
"T68290","Sjogren syndrome [ICD-11: 4A43] Phase 2"
"T68290","Crohn disease [ICD-11: DD70] Phase 1"
"T68290","Diabetes mellitus [ICD-11: 5A10] Phase 1"
"T68290","General pain disorder [ICD-11: 8E43] Phase 1"
"T68290","Pain [ICD-11: MG30-MG3Z] Phase 1"
"T68290","Alopecia [ICD-11: ED70] Patented"
"T68290","Aneurysm/dissection [ICD-11: BD50] Patented"
"T68290","Bone cancer [ICD-11: 2B5Z] Patented"
"T68290","Brain cancer [ICD-11: 2A00] Patented"
"T68290","Chronic obstructive pulmonary disease [ICD-11: CA22] Patented"
"T68290","Chronic pain [ICD-11: MG30] Patented"
"T68290","Digestive system disease [ICD-11: DE2Z] Patented"
"T68290","Hepatic fibrosis/cirrhosis [ICD-11: DB93] Patented"
"T68290","Multiple sclerosis [ICD-11: 8A40] Patented"
"T68290","Psoriasis [ICD-11: EA90] Patented"
"T68290","Rheumatoid arthritis [ICD-11: FA20] Patented"
"T68290","Cardiovascular disease [ICD-11: BA00-BE2Z] Discontinued in Phase 1"
"T68290","Lupus erythematosus [ICD-11: 4A40] Preclinical"
"T68290","Osteoarthritis [ICD-11: FA00-FA05] Preclinical"
"T68290","Asthma [ICD-11: CA23] Investigative"
"T68290","Postoperative inflammation [ICD-11: 1A00-CA43] Investigative"
"T68290","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Investigative"
"T68315","Coronary vasospastic disease [ICD-11: BA85] Phase 3"
"T68315","Retinal vascular occlusion [ICD-11: 9B74] Phase 3"
"T68315","Hypertension [ICD-11: BA00-BA04] Phase 2"
"T68315","Kidney failure [ICD-11: GB60-GB6Z] Discontinued in Phase 2"
"T68334","Female infertility [ICD-11: GA31] Approved"
"T68334","African trypanosomiasis [ICD-11: 1F51] Phase 1"
"T68334","Contraceptive management [ICD-11: QA21] Investigative"
"T68383","Bone growth disorder [ICD-11: FB86] Phase 3"
"T68443","Corneal disease [ICD-11: 9A76-9A78] Discontinued in Phase 2"
"T68461","Mineral excesses [ICD-11: 5B91] Approved"
"T68470","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Preclinical"
"T68517","Bladder cancer [ICD-11: 2C94] Phase 2"
"T68517","Breast cancer [ICD-11: 2C60-2C6Y] Phase 2"
"T68517","Lung cancer [ICD-11: 2C25] Phase 2"
"T68517","Ovarian cancer [ICD-11: 2C73] Phase 2"
"T68517","Prostate cancer [ICD-11: 2C82] Phase 2"
"T68517","Supraventricular tachyarrhythmia [ICD-11: BC81] Discontinued in Phase 2"
"T68525","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"T68536","Breast cancer [ICD-11: 2C60-2C6Y] Approved"
"T68536","Mature B-cell lymphoma [ICD-11: 2A85] Approved"
"T68536","Ovarian cancer [ICD-11: 2C73] Approved"
"T68536","Pancreatic cancer [ICD-11: 2C10] Approved"
"T68536","Parasitic worm infestation [ICD-11: 1F90] Approved"
"T68536","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Approved"
"T68536","Stomach cancer [ICD-11: 2B72] Approved"
"T68536","Lung cancer [ICD-11: 2C25] Phase 3"
"T68536","Brain cancer [ICD-11: 2A00] Phase 2"
"T68536","Metastatic tumour [ICD-11: 2D50-2E2Z] Phase 2"
"T68536","Peritoneal cancer [ICD-11: 2C51] Phase 2"
"T68536","Lymphoma [ICD-11: 2A80-2A86] Phase 1"
"T68547","Mature T-cell lymphoma [ICD-11: 2A90] Approved"
"T68547","Multiple myeloma [ICD-11: 2A83] Approved"
"T68547","Mycosis fungoides [ICD-11: 2B01] Approved"
"T68547","Myeloproliferative neoplasm [ICD-11: 2A20] Approved"
"T68547","Renal cell carcinoma [ICD-11: 2C90] Approved"
"T68547","Type 2 diabetes mellitus [ICD-11: 5A11] Approved"
"T68547","Lung cancer [ICD-11: 2C25] Registered"
"T68547","Melanoma [ICD-11: 2C30] Registered"
"T68547","Neuroendocrine carcinoma [ICD-11: 2C34] Registered"
"T68547","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Registered"
"T68547","Breast cancer [ICD-11: 2C60-2C6Y] Phase 3"
"T68547","Colorectal cancer [ICD-11: 2B91] Phase 3"
"T68547","Leukaemia [ICD-11: 2A60-2B33] Phase 3"
"T68547","Mood disorder [ICD-11: 6A60-6E23] Phase 3"
"T68547","Muscular dystrophy [ICD-11: 8C70] Phase 3"
"T68547","Ovarian cancer [ICD-11: 2C73] Phase 3"
"T68547","Thrombocytosis [ICD-11: 3B63] Phase 3"
"T68547","Acute myeloid leukaemia [ICD-11: 2A60] Phase 2"
"T68547","Cerebral ischaemia [ICD-11: 8B1Z] Phase 2"
"T68547","Cerebral ischaemic stroke [ICD-11: 8B11] Phase 2"
"T68547","Diffuse large B-cell lymphoma [ICD-11: 2A81] Phase 2"
"T68547","Intracranial injury [ICD-11: NA07] Phase 2"
"T68547","Ischaemic/haemorrhagic stroke [ICD-11: 8B20] Phase 2"
"T68547","Liver cancer [ICD-11: 2C12] Phase 2"
"T68547","Metabolism inborn error [ICD-11: 5C50] Phase 2"
"T68547","Sickle-cell disorder [ICD-11: 3A51] Phase 2"
"T68547","Lymphoma [ICD-11: 2A80-2A86] Phase 1/2"
"T68547","Ataxic disorder [ICD-11: 8A03] Phase 1"
"T68668","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Discontinued in Phase 2"
"T68706","Coronavirus infection [ICD-11: 1D92] Preclinical"
"T68766","Myotonic disorder [ICD-11: 8C71] Phase 1/2"
"T68782","Arterial occlusive disease [ICD-11: BD40] Phase 4"
"T68782","Coronary atherosclerosis [ICD-11: BA80] Phase 4"
"T68782","Asthma [ICD-11: CA23] Phase 3"
"T68782","Allergic/hypersensitivity disorder [ICD-11: 4A80-4A8Z] Phase 2"
"T68782","Atopic eczema [ICD-11: EA80] Phase 2"
"T68782","Vasomotor/allergic rhinitis [ICD-11: CA08] Phase 2"
"T68782","Diabetes mellitus [ICD-11: 5A10] Phase 1"
"T68782","Thrombosis [ICD-11: DB61-GB90] Phase 1"
"T68782","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Clinical trial"
"T68782","Dyslipidemia [ICD-11: 5C80-5C81] Discontinued in Phase 3"
"T68782","Rheumatoid arthritis [ICD-11: FA20] Discontinued in Phase 2"
"T68782","Pain [ICD-11: MG30-MG3Z] Investigative"
"T68887","Breast cancer [ICD-11: 2C60-2C6Y] Phase 1"
"T68887","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"T68934","Amoebiasis [ICD-11: 1A36] Approved"
"T68934","Skin sensation disturbance [ICD-11: ME65] Approved"
"T68934","Urinary tract infection [ICD-11: GC08] Approved"
"T68934","Vitamin deficiency [ICD-11: 5B55-5B5F] Approved"
"T68934","Keloid/hypertrophic scar [ICD-11: EE60] Phase 2"
"T68934","Systemic sclerosis [ICD-11: 4A42] Phase 2"
"T68967","Hypertension [ICD-11: BA00-BA04] Phase 1/2"
"T69085","Rheumatoid arthritis [ICD-11: FA20] Discontinued in Phase 2"
"T69128","Adrenal cancer [ICD-11: 2D11] Approved"
"T69128","Breast cancer [ICD-11: 2C60-2C6Y] Approved"
"T69128","Colorectal cancer [ICD-11: 2B91] Approved"
"T69128","Lung cancer [ICD-11: 2C25] Approved"
"T69128","Non-small cell lung cancer [ICD-11: 2C25] Approved"
"T69128","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Approved"
"T69128","Metastatic tumour [ICD-11: 2D50-2E2Z] Patented"
"T69146","Obesity [ICD-11: 5B80-5B81] Phase 2"
"T69189","Chronic myelomonocytic leukaemia [ICD-11: 2A40] Approved"
"T69189","Fungal infection [ICD-11: 1F29-1F2F] Approved"
"T69189","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Approved"
"T69189","Basal cell carcinoma [ICD-11: 2C32] Phase 2"
"T69189","Chondrosarcoma [ICD-11: 2B50] Phase 2"
"T69375","Mature T-cell lymphoma [ICD-11: 2A90] Preclinical"
"T69485","Insomnia [ICD-11: 7A00-7A0Z] Approved"
"T69485","Depression [ICD-11: 6A70-6A7Z] Phase 2"
"T69494","Acute pain [ICD-11: MG31] Approved"
"T69494","Alzheimer disease [ICD-11: 8A20] Approved"
"T69494","Anxiety disorder [ICD-11: 6B00-6B0Z] Approved"
"T69494","Bacterial infection [ICD-11: 1A00-1C4Z] Approved"
"T69494","Cerebral ischaemic stroke [ICD-11: 8B11] Approved"
"T69494","Corneal disease [ICD-11: 9A76-9A78] Approved"
"T69494","Epilepsy/seizure [ICD-11: 8A61-8A6Z] Approved"
"T69494","HIV-infected patients with tuberculosis [ICD-11: 1B10-1B14] Approved"
"T69494","Obesity [ICD-11: 5B80-5B81] Approved"
"T69494","Obsessive-compulsive disorder [ICD-11: 6B20] Approved"
"T69494","Pain [ICD-11: MG30-MG3Z] Approved"
"T69494","Parkinsonism [ICD-11: 8A00] Approved"
"T69494","Schizophrenia [ICD-11: 6A20] Approved"
"T69494","Depression [ICD-11: 6A70-6A7Z] Phase 3"
"T69494","General pain disorder [ICD-11: 8E43] Phase 3"
"T69494","Intracranial injury [ICD-11: NA07] Phase 3"
"T69494","Neuropathy [ICD-11: 8C0Z] Phase 3"
"T69494","Zoster [ICD-11: 1E91] Phase 3"
"T69494","Panic disorder [ICD-11: 6B01] Phase 2/3"
"T69494","Post-traumatic stress disorder [ICD-11: 6B40] Phase 2/3"
"T69494","Autism spectrum disorder [ICD-11: 6A02] Phase 2"
"T69494","Chronic pain [ICD-11: MG30] Phase 2"
"T69494","Clostridium difficile enterocolitis [ICD-11: 1A04] Phase 2"
"T69494","Dissociative neurological symptom disorder [ICD-11: 6B60] Phase 2"
"T69494","Intellectual development disorder [ICD-11: LD90] Phase 1"
"T69494","Thought content symptom [ICD-11: MB26] Phase 1"
"T69494","Cerebral ischaemia [ICD-11: 8B1Z] Discontinued in Phase 3"
"T69494","Mild neurocognitive disorder [ICD-11: 6D71] Discontinued in Phase 3"
"T69494","Dementia [ICD-11: 6D80-6D8Z] Terminated"
"T69494","Nervous system disease [ICD-11: 8A00-8E7Z] Terminated"
"T69494","Neurodegenerative disorder [ICD-11: 8A20-8A23] Terminated"
"T69506","Dizziness and giddiness [ICD-11: MB48] Approved"
"T69563","Acute myeloid leukaemia [ICD-11: 2A60] Approved"
"T69563","Liver cancer [ICD-11: 2C12] Approved"
"T69563","Malignant haematopoietic neoplasm [ICD-11: 2B33] Approved"
"T69563","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"T69619","Hypertension [ICD-11: BA00-BA04] Approved"
"T69619","Neuropathy [ICD-11: 8C0Z] Approved"
"T69619","Chronic kidney disease [ICD-11: GB61] Phase 2"
"T69619","Psoriasis [ICD-11: EA90] Phase 2"
"T69619","Retinopathy [ICD-11: 9B71] Phase 2"
"T69619","Postoperative inflammation [ICD-11: 1A00-CA43] Terminated"
"T69619","Acute diabete complication [ICD-11: 5A2Y] Investigative"
"T69619","Asthma [ICD-11: CA23] Investigative"
"T69619","Atopic eczema [ICD-11: EA80] Investigative"
"T69619","Cerebral ischaemia [ICD-11: 8B1Z] Investigative"
"T69619","Circulatory system disease [ICD-11: BE2Z] Investigative"
"T69619","Pulmonary disease [ICD-11: 1B10-1F85] Investigative"
"T69685","Schizophrenia [ICD-11: 6A20] Phase 3"
"T69685","Psychotic disorder [ICD-11: 6A20-6A25] Phase 2"
"T69685","Dementia [ICD-11: 6D80-6D8Z] Investigative"
"T69707","Amyloidosis [ICD-11: 5D00] Approved"
"T69707","Lung cancer [ICD-11: 2C25] Approved"
"T69707","Malignant haematopoietic neoplasm [ICD-11: 2B33] Approved"
"T69707","Mature B-cell lymphoma [ICD-11: 2A85] Approved"
"T69707","Multiple myeloma [ICD-11: 2A83] Approved"
"T69707","Brain cancer [ICD-11: 2A00] Phase 3"
"T69707","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 3"
"T69707","Hodgkin lymphoma [ICD-11: 2B30] Phase 2"
"T69707","Liver vascular disorder [ICD-11: DB98] Terminated"
"T69823","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1/2"
"T69912","Alzheimer disease [ICD-11: 8A20] Phase 1"
"T69912","Arterial occlusive disease [ICD-11: BD40] Phase 1"
"T69912","Cardiovascular disease [ICD-11: BA00-BE2Z] Phase 1"
"T69912","Sepsis [ICD-11: 1G40-1G41] Discontinued in Phase 3"
"T69991","Ovarian cancer [ICD-11: 2C73] Phase 2"
"T69991","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 2"
"T69991","Uterine ligament/parametrium/uterine adnexa neoplasm [ICD-11: 2C72] Phase 2"
"T70062","Unspecific body region injury [ICD-11: ND56] Phase 1"
"T70067","Colorectal cancer [ICD-11: 2B91] Phase 2"
"T70067","Pain [ICD-11: MG30-MG3Z] Phase 2"
"T70067","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 2"
"T70067","Liver cancer [ICD-11: 2C12] Phase 1/2"
"T70067","Malignant haematopoietic neoplasm [ICD-11: 2B33] Phase 1"
"T70071","Heart failure [ICD-11: BD10-BD1Z] Phase 2"
"T70071","Intracranial injury [ICD-11: NA07] Phase 2"
"T70071","Cardiovascular disease [ICD-11: BA00-BE2Z] Phase 1"
"T70071","Hypertension [ICD-11: BA00-BA04] Terminated"
"T70101","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
